,session_id,event_type_encoded,date,siteName
18052,102,"  (0, 5)	1.0",1666277113.414,1
6498,157,"  (0, 5)	1.0",1666103452.7,0
6499,157,"  (0, 4)	1.0",1666103452.708,0
6500,157,"  (0, 5)	1.0",1666103452.735,0
6501,157,"  (0, 4)	1.0",1666103452.759,0
6502,157,"  (0, 0)	1.0",1666103453.124,0
6503,157,"  (0, 5)	1.0",1666103453.432,0
6504,157,"  (0, 2)	1.0",1666103453.584,0
6505,157,"  (0, 4)	1.0",1666103454.021,0
6506,157,"  (0, 5)	1.0",1666103456.24,0
6507,157,"  (0, 4)	1.0",1666103456.284,0
6508,157,"  (0, 5)	1.0",1666103456.493,0
6509,157,"  (0, 0)	1.0",1666103456.838,0
6510,157,"  (0, 2)	1.0",1666103456.84,0
6511,157,"  (0, 4)	1.0",1666103458.925,0
6512,157,"  (0, 5)	1.0",1666103459.092,0
6513,157,"  (0, 0)	1.0",1666103459.538,0
6514,157,"  (0, 2)	1.0",1666103459.539,0
6515,157,"  (0, 4)	1.0",1666103460.792,0
6516,157,"  (0, 0)	1.0",1666103461.509,0
2046,158,"  (0, 0)	1.0",1666017168.618,1
2047,158,"  (0, 5)	1.0",1666017182.267,1
2048,158,"  (0, 4)	1.0",1666017182.284,1
2049,158,"  (0, 2)	1.0",1666017183.863,1
9059,161,"  (0, 5)	1.0",1666161076.702,1
9060,161,"  (0, 4)	1.0",1666161076.734,1
9061,161,"  (0, 5)	1.0",1666161076.984,1
9062,161,"  (0, 2)	1.0",1666161077.433,1
9063,161,"  (0, 4)	1.0",1666161079.159,1
9069,161,"  (0, 0)	1.0",1666161084.066,1
9070,161,"  (0, 5)	1.0",1666161084.584,1
9071,161,"  (0, 4)	1.0",1666161084.615,1
9072,161,"  (0, 5)	1.0",1666161084.665,1
9073,161,"  (0, 2)	1.0",1666161085.233,1
9096,161,"  (0, 4)	1.0",1666161102.433,1
9097,161,"  (0, 5)	1.0",1666161102.466,1
9104,161,"  (0, 0)	1.0",1666161102.949,1
9105,161,"  (0, 2)	1.0",1666161102.95,1
9115,161,"  (0, 4)	1.0",1666161104.5,1
9116,161,"  (0, 5)	1.0",1666161104.501,1
9117,161,"  (0, 4)	1.0",1666161104.599,1
9209,161,"  (0, 5)	1.0",1666161133.416,1
9210,161,"  (0, 4)	1.0",1666161133.448,1
9211,161,"  (0, 5)	1.0",1666161134.134,1
9212,161,"  (0, 4)	1.0",1666161134.166,1
9213,161,"  (0, 5)	1.0",1666161134.435,1
9268,161,"  (0, 4)	1.0",1666161175.717,1
9273,161,"  (0, 0)	1.0",1666161176.897,1
9285,161,"  (0, 0)	1.0",1666161180.542,1
9587,161,"  (0, 2)	1.0",1666161297.697,1
9604,161,"  (0, 0)	1.0",1666161301.73,1
9626,161,"  (0, 2)	1.0",1666161318.834,1
9630,161,"  (0, 5)	1.0",1666161319.63,1
9632,161,"  (0, 4)	1.0",1666161319.68,1
9633,161,"  (0, 5)	1.0",1666161319.98,1
9634,161,"  (0, 2)	1.0",1666161320.145,1
9638,161,"  (0, 4)	1.0",1666161321.948,1
9639,161,"  (0, 5)	1.0",1666161322.296,1
9643,161,"  (0, 0)	1.0",1666161322.478,1
9642,161,"  (0, 2)	1.0",1666161322.479,1
9656,161,"  (0, 4)	1.0",1666161327.879,1
9657,161,"  (0, 5)	1.0",1666161327.948,1
9658,161,"  (0, 4)	1.0",1666161328.046,1
9659,161,"  (0, 5)	1.0",1666161328.313,1
9660,161,"  (0, 0)	1.0",1666161328.528,1
9661,161,"  (0, 2)	1.0",1666161328.529,1
9693,161,"  (0, 4)	1.0",1666161365.413,1
9694,161,"  (0, 5)	1.0",1666161365.846,1
9695,161,"  (0, 0)	1.0",1666161366.011,1
9696,161,"  (0, 2)	1.0",1666161366.012,1
9697,161,"  (0, 4)	1.0",1666161366.578,1
9703,161,"  (0, 0)	1.0",1666161370.678,1
9706,161,"  (0, 5)	1.0",1666161377.831,1
9707,161,"  (0, 4)	1.0",1666161378.18,1
9708,161,"  (0, 5)	1.0",1666161378.697,1
9709,161,"  (0, 2)	1.0",1666161378.861,1
9710,161,"  (0, 4)	1.0",1666161382.914,1
9711,161,"  (0, 5)	1.0",1666161382.946,1
9712,161,"  (0, 4)	1.0",1666161382.963,1
9713,161,"  (0, 0)	1.0",1666161383.777,1
9714,161,"  (0, 0)	1.0",1666161383.778,1
9782,161,"  (0, 2)	1.0",1666161539.867,1
9783,161,"  (0, 2)	1.0",1666161539.868,1
2070,190,"  (0, 5)	1.0",1666018341.129,0
2071,190,"  (0, 2)	1.0",1666018341.14,0
2105,190,"  (0, 4)	1.0",1666018345.327,0
2106,190,"  (0, 5)	1.0",1666018345.328,0
2107,190,"  (0, 0)	1.0",1666018345.33,0
2108,190,"  (0, 2)	1.0",1666018345.331,0
2123,190,"  (0, 4)	1.0",1666018347.765,0
2122,190,"  (0, 0)	1.0",1666018347.766,0
2124,194,"  (0, 5)	1.0",1666018349.689,1
2125,194,"  (0, 2)	1.0",1666018349.691,1
2130,194,"  (0, 4)	1.0",1666018352.037,1
2129,194,"  (0, 5)	1.0",1666018352.038,1
2127,194,"  (0, 0)	1.0",1666018352.04,1
2128,194,"  (0, 2)	1.0",1666018352.04,1
2132,194,"  (0, 4)	1.0",1666018367.184,1
2133,194,"  (0, 5)	1.0",1666018367.194,1
2135,194,"  (0, 0)	1.0",1666018367.204,1
2134,194,"  (0, 2)	1.0",1666018367.206,1
2137,194,"  (0, 0)	1.0",1666018372.267,1
2218,194,"  (0, 0)	1.0",1666018376.761,1
14406,196,"  (0, 5)	1.0",1666182775.914,1
14407,196,"  (0, 4)	1.0",1666182775.944,1
14408,196,"  (0, 5)	1.0",1666182776.564,1
14409,196,"  (0, 2)	1.0",1666182777.399,1
14410,196,"  (0, 4)	1.0",1666182778.675,1
14419,196,"  (0, 0)	1.0",1666182782.702,1
14420,196,"  (0, 1)	1.0",1666182782.741,1
14421,196,"  (0, 1)	1.0",1666182784.524,1
14422,196,"  (0, 5)	1.0",1666182787.513,1
14423,196,"  (0, 2)	1.0",1666182787.914,1
14424,196,"  (0, 4)	1.0",1666182814.028,1
14425,196,"  (0, 5)	1.0",1666182814.119,1
14426,196,"  (0, 4)	1.0",1666182814.645,1
14427,196,"  (0, 5)	1.0",1666182814.662,1
14428,196,"  (0, 3)	1.0",1666182815.12,1
14429,196,"  (0, 3)	1.0",1666182815.511,1
14430,196,"  (0, 4)	1.0",1666182816.001,1
14431,196,"  (0, 5)	1.0",1666182816.019,1
14432,196,"  (0, 0)	1.0",1666182816.565,1
14433,196,"  (0, 2)	1.0",1666182816.566,1
14434,196,"  (0, 4)	1.0",1666182817.139,1
14435,196,"  (0, 5)	1.0",1666182817.185,1
14436,196,"  (0, 4)	1.0",1666182817.386,1
14456,196,"  (0, 5)	1.0",1666182824.27,1
14489,196,"  (0, 4)	1.0",1666182825.816,1
14490,196,"  (0, 5)	1.0",1666182826.501,1
14492,196,"  (0, 0)	1.0",1666182827.715,1
14491,196,"  (0, 2)	1.0",1666182827.717,1
14493,196,"  (0, 4)	1.0",1666182832.42,1
14494,196,"  (0, 5)	1.0",1666182832.462,1
14495,196,"  (0, 0)	1.0",1666182833.063,1
14496,196,"  (0, 2)	1.0",1666182833.065,1
14497,196,"  (0, 4)	1.0",1666182865.829,1
14498,196,"  (0, 5)	1.0",1666182866.103,1
14499,196,"  (0, 0)	1.0",1666182866.594,1
14500,196,"  (0, 2)	1.0",1666182866.595,1
14501,196,"  (0, 4)	1.0",1666182868.803,1
14502,196,"  (0, 0)	1.0",1666182869.444,1
14503,196,"  (0, 1)	1.0",1666182869.626,1
14504,196,"  (0, 5)	1.0",1666182870.935,1
14505,196,"  (0, 4)	1.0",1666182870.944,1
14506,196,"  (0, 5)	1.0",1666182871.136,1
14507,196,"  (0, 2)	1.0",1666182871.75,1
14508,196,"  (0, 4)	1.0",1666182875.829,1
14509,196,"  (0, 5)	1.0",1666182875.901,1
14510,196,"  (0, 4)	1.0",1666182875.943,1
14511,196,"  (0, 0)	1.0",1666182877.716,1
14512,196,"  (0, 1)	1.0",1666182877.717,1
14513,196,"  (0, 1)	1.0",1666182878.911,1
14514,196,"  (0, 1)	1.0",1666182881.999,1
14515,196,"  (0, 1)	1.0",1666182882.495,1
14556,196,"  (0, 5)	1.0",1666182886.034,1
14557,196,"  (0, 2)	1.0",1666182886.313,1
14580,196,"  (0, 4)	1.0",1666182889.902,1
14581,196,"  (0, 0)	1.0",1666182890.943,1
14582,196,"  (0, 1)	1.0",1666182891.158,1
14583,196,"  (0, 5)	1.0",1666182891.829,1
14584,196,"  (0, 4)	1.0",1666182891.861,1
14585,196,"  (0, 5)	1.0",1666182892.369,1
14586,196,"  (0, 4)	1.0",1666182892.404,1
14600,196,"  (0, 5)	1.0",1666182894.078,1
14601,196,"  (0, 4)	1.0",1666182894.145,1
14602,196,"  (0, 5)	1.0",1666182894.427,1
14603,196,"  (0, 2)	1.0",1666182894.576,1
14604,196,"  (0, 3)	1.0",1666182894.98,1
14605,196,"  (0, 3)	1.0",1666182895.211,1
14606,196,"  (0, 4)	1.0",1666182895.664,1
14637,196,"  (0, 5)	1.0",1666182898.769,1
14638,196,"  (0, 4)	1.0",1666182898.792,1
14639,196,"  (0, 0)	1.0",1666182899.245,1
2338,199,"  (0, 5)	1.0",1666095478.748,1
2339,199,"  (0, 4)	1.0",1666095479.376,1
2340,199,"  (0, 5)	1.0",1666095479.392,1
2341,199,"  (0, 4)	1.0",1666095479.832,1
2342,199,"  (0, 5)	1.0",1666095480.715,1
2343,199,"  (0, 4)	1.0",1666095480.725,1
2344,199,"  (0, 5)	1.0",1666095480.741,1
2345,199,"  (0, 4)	1.0",1666095480.757,1
2346,199,"  (0, 0)	1.0",1666095484.534,1
31160,201,"  (0, 5)	1.0",1666426918.212,1
31159,201,"  (0, 2)	1.0",1666426918.221,1
31161,201,"  (0, 4)	1.0",1666426922.469,1
31162,201,"  (0, 0)	1.0",1666426922.482,1
31163,201,"  (0, 5)	1.0",1666426923.471,1
31164,201,"  (0, 2)	1.0",1666426923.474,1
31165,201,"  (0, 3)	1.0",1666426934.144,1
31166,201,"  (0, 3)	1.0",1666426936.234,1
31167,201,"  (0, 0)	1.0",1666426948.112,1
31168,201,"  (0, 0)	1.0",1666426948.624,1
31169,201,"  (0, 2)	1.0",1666426997.521,1
31170,201,"  (0, 4)	1.0",1666426998.295,1
31171,201,"  (0, 5)	1.0",1666426998.297,1
31172,201,"  (0, 2)	1.0",1666426998.318,1
31174,201,"  (0, 4)	1.0",1666427007.146,1
31175,201,"  (0, 5)	1.0",1666427007.198,1
31178,201,"  (0, 0)	1.0",1666427007.2,1
31177,201,"  (0, 2)	1.0",1666427007.201,1
31179,201,"  (0, 3)	1.0",1666427013.04,1
31180,201,"  (0, 3)	1.0",1666427018.81,1
31181,201,"  (0, 3)	1.0",1666427019.021,1
31182,201,"  (0, 4)	1.0",1666427020.266,1
31183,201,"  (0, 5)	1.0",1666427020.267,1
31184,201,"  (0, 0)	1.0",1666427020.268,1
31185,201,"  (0, 2)	1.0",1666427020.282,1
31189,201,"  (0, 4)	1.0",1666427037.334,1
31188,201,"  (0, 0)	1.0",1666427037.336,1
31190,201,"  (0, 5)	1.0",1666427037.336,1
31187,201,"  (0, 2)	1.0",1666427037.337,1
31192,201,"  (0, 3)	1.0",1666427042.814,1
31193,201,"  (0, 3)	1.0",1666427042.994,1
31194,201,"  (0, 3)	1.0",1666427043.184,1
31195,201,"  (0, 3)	1.0",1666427043.364,1
31196,201,"  (0, 3)	1.0",1666427043.562,1
31197,201,"  (0, 3)	1.0",1666427043.746,1
31198,201,"  (0, 3)	1.0",1666427046.362,1
31199,201,"  (0, 3)	1.0",1666427046.555,1
31200,201,"  (0, 3)	1.0",1666427050.285,1
31201,201,"  (0, 3)	1.0",1666427050.464,1
31202,201,"  (0, 3)	1.0",1666427050.642,1
31203,201,"  (0, 3)	1.0",1666427050.824,1
31204,201,"  (0, 3)	1.0",1666427051.014,1
31205,201,"  (0, 3)	1.0",1666427051.214,1
31206,201,"  (0, 3)	1.0",1666427052.275,1
31207,201,"  (0, 3)	1.0",1666427052.455,1
31208,201,"  (0, 3)	1.0",1666427052.644,1
31210,201,"  (0, 4)	1.0",1666427054.524,1
31209,201,"  (0, 0)	1.0",1666427054.525,1
31211,201,"  (0, 1)	1.0",1666427054.53,1
31222,201,"  (0, 5)	1.0",1666427058.644,1
31223,201,"  (0, 2)	1.0",1666427058.645,1
31225,201,"  (0, 3)	1.0",1666427059.452,1
31226,201,"  (0, 3)	1.0",1666427059.954,1
31227,201,"  (0, 3)	1.0",1666427060.034,1
31228,201,"  (0, 3)	1.0",1666427060.124,1
31229,201,"  (0, 3)	1.0",1666427060.214,1
31230,201,"  (0, 3)	1.0",1666427060.304,1
31231,201,"  (0, 3)	1.0",1666427060.384,1
31232,201,"  (0, 3)	1.0",1666427060.474,1
31233,201,"  (0, 3)	1.0",1666427060.554,1
31234,201,"  (0, 3)	1.0",1666427060.644,1
31235,201,"  (0, 3)	1.0",1666427060.734,1
31236,201,"  (0, 3)	1.0",1666427060.814,1
31237,201,"  (0, 3)	1.0",1666427060.914,1
31238,201,"  (0, 3)	1.0",1666427061.015,1
31239,201,"  (0, 3)	1.0",1666427061.204,1
31240,201,"  (0, 3)	1.0",1666427066.924,1
31241,201,"  (0, 0)	1.0",1666427067.724,1
31247,201,"  (0, 4)	1.0",1666427069.234,1
31248,201,"  (0, 1)	1.0",1666427069.235,1
31263,201,"  (0, 1)	1.0",1666427075.755,1
31270,201,"  (0, 5)	1.0",1666427077.494,1
31271,201,"  (0, 2)	1.0",1666427077.495,1
31273,201,"  (0, 3)	1.0",1666427079.764,1
31274,201,"  (0, 3)	1.0",1666427091.014,1
31275,201,"  (0, 3)	1.0",1666427091.684,1
31276,201,"  (0, 3)	1.0",1666427092.463,1
31277,201,"  (0, 3)	1.0",1666427092.632,1
31278,201,"  (0, 3)	1.0",1666427092.784,1
31279,201,"  (0, 3)	1.0",1666427092.974,1
31280,201,"  (0, 3)	1.0",1666427093.134,1
31281,201,"  (0, 3)	1.0",1666427093.324,1
31282,201,"  (0, 3)	1.0",1666427093.514,1
31283,201,"  (0, 0)	1.0",1666427097.474,1
31288,201,"  (0, 0)	1.0",1666427099.135,1
20456,205,"  (0, 5)	1.0",1666423355.458,1
20457,205,"  (0, 2)	1.0",1666423355.471,1
20530,205,"  (0, 4)	1.0",1666423374.097,1
20531,205,"  (0, 5)	1.0",1666423374.101,1
20532,205,"  (0, 0)	1.0",1666423374.102,1
20533,205,"  (0, 2)	1.0",1666423374.108,1
20547,205,"  (0, 4)	1.0",1666423377.708,1
20548,205,"  (0, 5)	1.0",1666423377.713,1
20549,205,"  (0, 0)	1.0",1666423377.714,1
20550,205,"  (0, 2)	1.0",1666423377.719,1
20632,205,"  (0, 4)	1.0",1666423382.456,1
20633,205,"  (0, 5)	1.0",1666423382.467,1
20635,205,"  (0, 0)	1.0",1666423382.471,1
20634,205,"  (0, 2)	1.0",1666423382.472,1
20650,205,"  (0, 0)	1.0",1666423386.731,1
20651,205,"  (0, 0)	1.0",1666423386.732,1
20652,205,"  (0, 2)	1.0",1666423387.435,1
20653,205,"  (0, 2)	1.0",1666423387.439,1
20690,205,"  (0, 0)	1.0",1666423390.116,1
20691,205,"  (0, 0)	1.0",1666423390.117,1
20692,205,"  (0, 2)	1.0",1666423409.028,1
20693,205,"  (0, 2)	1.0",1666423409.041,1
20730,205,"  (0, 4)	1.0",1666423436.772,1
20731,205,"  (0, 0)	1.0",1666423436.776,1
20733,205,"  (0, 5)	1.0",1666423436.776,1
20732,205,"  (0, 2)	1.0",1666423436.777,1
20746,205,"  (0, 4)	1.0",1666423440.506,1
20748,205,"  (0, 5)	1.0",1666423440.51,1
20747,205,"  (0, 0)	1.0",1666423440.511,1
20749,205,"  (0, 2)	1.0",1666423440.515,1
20762,205,"  (0, 0)	1.0",1666423449.423,1
20763,205,"  (0, 0)	1.0",1666423449.427,1
20764,205,"  (0, 2)	1.0",1666423450.74,1
20765,205,"  (0, 2)	1.0",1666423450.744,1
20766,205,"  (0, 4)	1.0",1666423451.896,1
20767,205,"  (0, 0)	1.0",1666423451.904,1
20769,205,"  (0, 1)	1.0",1666423451.915,1
20840,205,"  (0, 5)	1.0",1666423455.324,1
20841,205,"  (0, 2)	1.0",1666423455.328,1
20868,205,"  (0, 4)	1.0",1666423472.694,1
20867,205,"  (0, 0)	1.0",1666423472.696,1
20869,205,"  (0, 1)	1.0",1666423472.699,1
20881,205,"  (0, 1)	1.0",1666423477.446,1
20896,205,"  (0, 5)	1.0",1666423479.133,1
20897,205,"  (0, 2)	1.0",1666423479.14,1
20905,205,"  (0, 4)	1.0",1666423482.959,1
20906,205,"  (0, 0)	1.0",1666423482.96,1
20907,205,"  (0, 1)	1.0",1666423482.963,1
20908,205,"  (0, 5)	1.0",1666423484.33,1
20909,205,"  (0, 2)	1.0",1666423484.341,1
20910,205,"  (0, 4)	1.0",1666423505.7,1
20912,205,"  (0, 0)	1.0",1666423505.704,1
20911,205,"  (0, 1)	1.0",1666423505.705,1
20913,205,"  (0, 2)	1.0",1666423507.624,1
20914,205,"  (0, 5)	1.0",1666423507.624,1
20915,205,"  (0, 4)	1.0",1666423511.109,1
20916,205,"  (0, 0)	1.0",1666423511.112,1
20918,205,"  (0, 5)	1.0",1666423511.434,1
20917,205,"  (0, 2)	1.0",1666423511.438,1
20933,205,"  (0, 0)	1.0",1666423512.127,1
20934,205,"  (0, 2)	1.0",1666423512.132,1
20919,205,"  (0, 3)	1.0",1666423512.417,1
20968,205,"  (0, 4)	1.0",1666423518.292,1
20969,205,"  (0, 0)	1.0",1666423518.297,1
20970,205,"  (0, 1)	1.0",1666423518.301,1
20974,205,"  (0, 5)	1.0",1666423519.484,1
20975,205,"  (0, 2)	1.0",1666423519.497,1
21011,205,"  (0, 3)	1.0",1666423522.906,1
21021,205,"  (0, 4)	1.0",1666423525.75,1
21022,205,"  (0, 0)	1.0",1666423525.755,1
21020,205,"  (0, 1)	1.0",1666423525.763,1
21023,205,"  (0, 5)	1.0",1666423527.165,1
21024,205,"  (0, 2)	1.0",1666423527.174,1
21052,205,"  (0, 4)	1.0",1666423545.387,1
21053,205,"  (0, 1)	1.0",1666423545.392,1
21054,205,"  (0, 0)	1.0",1666423545.392,1
21057,205,"  (0, 1)	1.0",1666423546.512,1
21229,205,"  (0, 1)	1.0",1666423553.476,1
21287,205,"  (0, 5)	1.0",1666423557.122,1
21288,205,"  (0, 2)	1.0",1666423557.126,1
21311,205,"  (0, 4)	1.0",1666423563.829,1
21312,205,"  (0, 0)	1.0",1666423563.834,1
21313,205,"  (0, 1)	1.0",1666423563.838,1
21315,205,"  (0, 5)	1.0",1666423564.888,1
21316,205,"  (0, 2)	1.0",1666423564.892,1
21328,205,"  (0, 3)	1.0",1666423567.289,1
21329,205,"  (0, 3)	1.0",1666423567.404,1
21330,205,"  (0, 4)	1.0",1666423569.629,1
21331,205,"  (0, 0)	1.0",1666423569.633,1
21332,205,"  (0, 1)	1.0",1666423569.634,1
21333,205,"  (0, 1)	1.0",1666423570.611,1
21334,205,"  (0, 1)	1.0",1666423570.789,1
21335,205,"  (0, 5)	1.0",1666423571.306,1
21336,205,"  (0, 2)	1.0",1666423571.311,1
21341,205,"  (0, 0)	1.0",1666423584.42,1
21342,205,"  (0, 2)	1.0",1666423584.425,1
21390,205,"  (0, 4)	1.0",1666423586.386,1
21391,205,"  (0, 0)	1.0",1666423586.387,1
21392,205,"  (0, 1)	1.0",1666423586.39,1
21442,205,"  (0, 5)	1.0",1666423588.445,1
21443,205,"  (0, 2)	1.0",1666423588.449,1
21516,205,"  (0, 0)	1.0",1666423591.378,1
21517,205,"  (0, 2)	1.0",1666423591.382,1
21526,205,"  (0, 0)	1.0",1666423592.021,1
21527,205,"  (0, 2)	1.0",1666423592.026,1
21536,205,"  (0, 0)	1.0",1666423592.551,1
21537,205,"  (0, 2)	1.0",1666423592.555,1
21629,205,"  (0, 4)	1.0",1666423598.27,1
21630,205,"  (0, 5)	1.0",1666423598.275,1
21961,205,"  (0, 4)	1.0",1666423608.956,1
21962,205,"  (0, 0)	1.0",1666423608.96,1
21963,205,"  (0, 1)	1.0",1666423608.964,1
21993,205,"  (0, 5)	1.0",1666423612.775,1
21992,205,"  (0, 2)	1.0",1666423612.779,1
22100,205,"  (0, 4)	1.0",1666423618.239,1
22099,205,"  (0, 0)	1.0",1666423618.242,1
22101,205,"  (0, 1)	1.0",1666423618.248,1
22195,205,"  (0, 5)	1.0",1666423621.704,1
22196,205,"  (0, 2)	1.0",1666423621.709,1
22230,205,"  (0, 4)	1.0",1666423627.232,1
22231,205,"  (0, 0)	1.0",1666423627.236,1
22232,205,"  (0, 1)	1.0",1666423627.241,1
22244,205,"  (0, 1)	1.0",1666423630.178,1
22258,205,"  (0, 1)	1.0",1666423631.366,1
22462,205,"  (0, 0)	1.0",1666423648.104,1
18033,211,"  (0, 5)	1.0",1666277094.18,0
18034,211,"  (0, 2)	1.0",1666277094.437,0
18036,211,"  (0, 0)	1.0",1666277098.124,0
18035,211,"  (0, 2)	1.0",1666277098.126,0
18038,211,"  (0, 0)	1.0",1666277101.369,0
18037,211,"  (0, 2)	1.0",1666277101.373,0
18039,211,"  (0, 0)	1.0",1666277103.642,0
18040,211,"  (0, 2)	1.0",1666277103.643,0
18042,211,"  (0, 0)	1.0",1666277105.553,0
18041,211,"  (0, 2)	1.0",1666277105.555,0
18043,211,"  (0, 0)	1.0",1666277108.765,0
18044,211,"  (0, 2)	1.0",1666277108.767,0
18045,211,"  (0, 4)	1.0",1666277111.897,0
18046,211,"  (0, 5)	1.0",1666277111.947,0
18047,211,"  (0, 4)	1.0",1666277112.051,0
18048,211,"  (0, 5)	1.0",1666277112.134,0
18049,211,"  (0, 4)	1.0",1666277112.18,0
18050,211,"  (0, 0)	1.0",1666277112.736,0
2322,226,"  (0, 5)	1.0",1666095472.459,0
2323,226,"  (0, 4)	1.0",1666095473.107,0
2324,226,"  (0, 5)	1.0",1666095473.158,0
2325,226,"  (0, 4)	1.0",1666095473.626,0
2326,226,"  (0, 5)	1.0",1666095473.878,0
2327,226,"  (0, 4)	1.0",1666095474.191,0
2328,226,"  (0, 5)	1.0",1666095474.208,0
2329,226,"  (0, 4)	1.0",1666095474.29,0
2330,226,"  (0, 5)	1.0",1666095474.492,0
2331,226,"  (0, 4)	1.0",1666095474.995,0
2332,226,"  (0, 5)	1.0",1666095475.415,0
2333,226,"  (0, 4)	1.0",1666095475.424,0
2334,226,"  (0, 5)	1.0",1666095475.441,0
2335,226,"  (0, 4)	1.0",1666095475.525,0
2336,226,"  (0, 5)	1.0",1666095475.641,0
2337,226,"  (0, 4)	1.0",1666095475.925,0
2430,227,"  (0, 5)	1.0",1666097325.712,1
2431,227,"  (0, 4)	1.0",1666097325.794,1
2432,227,"  (0, 5)	1.0",1666097326.911,1
2433,227,"  (0, 4)	1.0",1666097326.944,1
2434,227,"  (0, 5)	1.0",1666097327.161,1
2435,227,"  (0, 2)	1.0",1666097327.883,1
2436,227,"  (0, 4)	1.0",1666097329.192,1
2437,227,"  (0, 0)	1.0",1666097331.496,1
2438,227,"  (0, 5)	1.0",1666097332.496,1
2439,227,"  (0, 4)	1.0",1666097332.512,1
2440,227,"  (0, 1)	1.0",1666097333.472,1
28255,239,"  (0, 5)	1.0",1666424881.542,1
28256,239,"  (0, 2)	1.0",1666424881.543,1
28285,239,"  (0, 0)	1.0",1666424893.012,1
28284,239,"  (0, 0)	1.0",1666424893.014,1
28481,239,"  (0, 2)	1.0",1666424962.072,1
28482,239,"  (0, 2)	1.0",1666424962.073,1
28483,239,"  (0, 4)	1.0",1666424963.159,1
28484,239,"  (0, 5)	1.0",1666424963.161,1
28485,239,"  (0, 0)	1.0",1666424963.162,1
28486,239,"  (0, 2)	1.0",1666424963.164,1
28491,239,"  (0, 0)	1.0",1666424970.539,1
28492,239,"  (0, 0)	1.0",1666424970.542,1
28580,239,"  (0, 2)	1.0",1666425030.598,1
28581,239,"  (0, 2)	1.0",1666425030.602,1
28582,239,"  (0, 0)	1.0",1666425032.33,1
28583,239,"  (0, 0)	1.0",1666425032.331,1
28584,239,"  (0, 2)	1.0",1666425039.805,1
28585,239,"  (0, 2)	1.0",1666425039.806,1
28587,239,"  (0, 4)	1.0",1666425042.295,1
28586,239,"  (0, 5)	1.0",1666425042.296,1
28588,239,"  (0, 0)	1.0",1666425042.305,1
28589,239,"  (0, 2)	1.0",1666425042.306,1
28943,239,"  (0, 0)	1.0",1666425080.977,1
28944,239,"  (0, 0)	1.0",1666425080.985,1
28945,239,"  (0, 2)	1.0",1666425104.084,1
28946,239,"  (0, 2)	1.0",1666425104.09,1
28949,239,"  (0, 4)	1.0",1666425104.936,1
28950,239,"  (0, 5)	1.0",1666425104.937,1
28947,239,"  (0, 0)	1.0",1666425104.938,1
28948,239,"  (0, 2)	1.0",1666425104.938,1
28984,239,"  (0, 0)	1.0",1666425111.8,1
28985,239,"  (0, 0)	1.0",1666425111.801,1
28986,239,"  (0, 2)	1.0",1666425147.008,1
28987,239,"  (0, 2)	1.0",1666425147.009,1
28990,239,"  (0, 4)	1.0",1666425147.91,1
28988,239,"  (0, 5)	1.0",1666425147.911,1
28989,239,"  (0, 0)	1.0",1666425147.912,1
28991,239,"  (0, 2)	1.0",1666425147.921,1
29005,239,"  (0, 4)	1.0",1666425151.278,1
29006,239,"  (0, 0)	1.0",1666425151.292,1
29007,239,"  (0, 1)	1.0",1666425151.336,1
29075,239,"  (0, 5)	1.0",1666425157.23,1
29076,239,"  (0, 2)	1.0",1666425157.55,1
29077,239,"  (0, 3)	1.0",1666425158.152,1
29078,239,"  (0, 3)	1.0",1666425158.35,1
29079,239,"  (0, 3)	1.0",1666425158.532,1
29080,239,"  (0, 3)	1.0",1666425160.632,1
29140,239,"  (0, 4)	1.0",1666425195.994,1
29142,239,"  (0, 0)	1.0",1666425195.995,1
29141,239,"  (0, 1)	1.0",1666425196.012,1
29189,239,"  (0, 5)	1.0",1666425201.204,1
29190,239,"  (0, 2)	1.0",1666425201.205,1
29191,239,"  (0, 3)	1.0",1666425202.234,1
29192,239,"  (0, 3)	1.0",1666425202.634,1
29193,239,"  (0, 3)	1.0",1666425202.688,1
29194,239,"  (0, 3)	1.0",1666425202.75,1
29195,239,"  (0, 3)	1.0",1666425202.806,1
29196,239,"  (0, 3)	1.0",1666425202.864,1
29197,239,"  (0, 3)	1.0",1666425202.92,1
29198,239,"  (0, 3)	1.0",1666425202.972,1
29199,239,"  (0, 3)	1.0",1666425203.028,1
29200,239,"  (0, 3)	1.0",1666425203.084,1
29201,239,"  (0, 3)	1.0",1666425203.14,1
29202,239,"  (0, 3)	1.0",1666425203.198,1
29203,239,"  (0, 3)	1.0",1666425203.264,1
29204,239,"  (0, 3)	1.0",1666425203.318,1
29250,239,"  (0, 4)	1.0",1666425219.256,1
29251,239,"  (0, 0)	1.0",1666425219.257,1
29252,239,"  (0, 1)	1.0",1666425219.267,1
29331,239,"  (0, 5)	1.0",1666425224.746,1
29332,239,"  (0, 2)	1.0",1666425224.747,1
29333,239,"  (0, 3)	1.0",1666425225.776,1
29335,239,"  (0, 3)	1.0",1666425226.176,1
29334,239,"  (0, 3)	1.0",1666425226.222,1
29337,239,"  (0, 3)	1.0",1666425226.28,1
29336,239,"  (0, 3)	1.0",1666425226.334,1
29338,239,"  (0, 3)	1.0",1666425226.392,1
29339,239,"  (0, 3)	1.0",1666425226.45,1
29340,239,"  (0, 3)	1.0",1666425226.506,1
29341,239,"  (0, 3)	1.0",1666425226.558,1
